<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTSI;60;27/08/19;11:00;1260.4900000;1261.0700000;1256.8400000;1258.3900000;55240261
RTSI;60;27/08/19;12:00;1258.3900000;1260.3200000;1256.6400000;1259.2100000;49277775
RTSI;60;27/08/19;13:00;1259.2000000;1260.8900000;1257.7800000;1259.6900000;45794733
RTSI;60;27/08/19;14:00;1259.6600000;1261.4900000;1257.2500000;1257.4000000;45721282
RTSI;60;27/08/19;15:00;1257.3600000;1260.5800000;1256.8200000;1260.2500000;50665695
RTSI;60;27/08/19;16:00;1260.2400000;1260.7100000;1256.5800000;1256.6500000;70890925
RTSI;60;27/08/19;17:00;1256.6600000;1257.7600000;1250.9100000;1250.9300000;109526215
RTSI;60;27/08/19;18:00;1250.9400000;1258.6000000;1248.3200000;1258.6000000;496459262
RTSI;60;28/08/19;10:00;1260.4500000;1262.1500000;1256.9300000;1257.0900000;110192677
RTSI;60;28/08/19;11:00;1257.0500000;1260.8500000;1254.6500000;1254.9900000;59131032
RTSI;60;28/08/19;12:00;1254.9000000;1256.6600000;1250.8700000;1254.5400000;41810252
RTSI;60;28/08/19;13:00;1254.5100000;1256.1100000;1253.4000000;1256.0400000;31574749
RTSI;60;28/08/19;14:00;1256.0400000;1262.3300000;1255.7500000;1257.7300000;124181089
RTSI;60;28/08/19;15:00;1257.7600000;1261.3000000;1255.7000000;1261.0100000;56573537
RTSI;60;28/08/19;16:00;1261.0200000;1262.6000000;1259.0100000;1262.5400000;62564894
RTSI;60;28/08/19;17:00;1262.5400000;1265.5500000;1259.6800000;1264.4700000;74713347
RTSI;60;28/08/19;18:00;1264.4500000;1267.4100000;1262.7500000;1266.7100000;96035457
RTSI;60;29/08/19;10:00;1264.1800000;1273.8500000;1261.9700000;1273.3000000;110294180
RTSI;60;29/08/19;11:00;1273.3000000;1274.3800000;1272.1500000;1272.2900000;58596829
RTSI;60;29/08/19;12:00;1272.2800000;1278.6600000;1272.1900000;1278.1200000;90021908
RTSI;60;29/08/19;13:00;1278.1400000;1279.8000000;1276.6600000;1278.9100000;50774295
RTSI;60;29/08/19;14:00;1278.9100000;1281.4000000;1278.1200000;1281.4000000;42421359
RTSI;60;29/08/19;15:00;1281.3900000;1282.8400000;1280.0300000;1280.1900000;57518125
RTSI;60;29/08/19;16:00;1280.1600000;1282.0800000;1278.6300000;1281.0900000;105262491
RTSI;60;29/08/19;17:00;1281.0700000;1281.1300000;1276.2100000;1279.1500000;91834386
RTSI;60;29/08/19;18:00;1279.1800000;1284.9400000;1278.1700000;1284.9400000;102018923
RTSI;60;30/08/19;10:00;1285.5500000;1292.8000000;1284.8500000;1292.1100000;122419338
RTSI;60;30/08/19;11:00;1292.1100000;1292.4300000;1289.9400000;1291.5300000;82505220
RTSI;60;30/08/19;12:00;1291.5300000;1295.4300000;1291.0200000;1293.9000000;67464285
RTSI;60;30/08/19;13:00;1293.9000000;1295.8300000;1292.4200000;1292.9800000;55076437
RTSI;60;30/08/19;14:00;1292.9800000;1294.0100000;1290.8900000;1291.7800000;80114624
RTSI;60;30/08/19;15:00;1291.8200000;1295.5700000;1291.6500000;1295.3400000;70499563
RTSI;60;30/08/19;16:00;1295.3500000;1297.6800000;1294.9600000;1295.8900000;78926288
RTSI;60;30/08/19;17:00;1295.9300000;1297.4000000;1289.6900000;1291.8000000;119306063
RTSI;60;30/08/19;18:00;1291.7400000;1293.3200000;1287.3800000;1293.3200000;145722000
RTSI;60;02/09/19;10:00;1293.9000000;1301.6700000;1292.8600000;1299.5500000;116812204
RTSI;60;02/09/19;11:00;1299.5600000;1303.5400000;1297.6900000;1302.7800000;96692576
RTSI;60;02/09/19;12:00;1302.7500000;1304.5900000;1301.0300000;1303.5700000;65167943
RTSI;60;02/09/19;13:00;1303.5100000;1306.2700000;1303.0000000;1304.6000000;61450875
RTSI;60;02/09/19;14:00;1304.5800000;1307.1500000;1303.8700000;1306.8400000;80435301
RTSI;60;02/09/19;15:00;1306.8300000;1308.7700000;1305.8700000;1308.6200000;76527810
RTSI;60;02/09/19;16:00;1308.6400000;1308.9900000;1306.7000000;1308.1300000;54731818
RTSI;60;02/09/19;17:00;1308.1500000;1310.6300000;1308.0400000;1310.1200000;60756752
RTSI;60;02/09/19;18:00;1310.1500000;1310.5100000;1308.3500000;1309.2200000;62557614
RTSI;60;03/09/19;10:00;1306.7600000;1307.2800000;1297.8100000;1298.4000000;142364194
RTSI;60;03/09/19;11:00;1298.4100000;1305.0600000;1297.7400000;1304.2100000;249308136
RTSI;60;03/09/19;12:00;1304.2000000;1305.0500000;1298.8300000;1299.1100000;183200484
RTSI;60;03/09/19;13:00;1299.1400000;1301.8000000;1298.3300000;1301.1400000;84451065
RTSI;60;03/09/19;14:00;1301.1100000;1302.4400000;1298.8200000;1302.3700000;63720743
RTSI;60;03/09/19;15:00;1302.3700000;1302.6500000;1298.7700000;1300.8400000;62836682
RTSI;60;03/09/19;16:00;1300.8700000;1303.6000000;1298.0300000;1303.0900000;73446593
RTSI;60;03/09/19;17:00;1302.8800000;1304.3400000;1298.9600000;1303.6100000;81295885
RTSI;60;03/09/19;18:00;1303.6300000;1307.1800000;1302.8200000;1303.4900000;94469800
RTSI;60;04/09/19;10:00;1315.8400000;1325.1800000;1315.8400000;1322.6700000;239654801
RTSI;60;04/09/19;11:00;1322.7000000;1324.7800000;1320.8300000;1324.0100000;100101257
RTSI;60;04/09/19;12:00;1323.9600000;1327.2900000;1323.8700000;1324.4600000;104654864
RTSI;60;04/09/19;13:00;1324.4400000;1325.5500000;1323.7600000;1324.1100000;51724645
RTSI;60;04/09/19;14:00;1324.0000000;1326.0000000;1323.1200000;1325.1600000;70775931
RTSI;60;04/09/19;15:00;1325.1300000;1327.2800000;1324.3400000;1325.3100000;65468110
RTSI;60;04/09/19;16:00;1325.3100000;1330.4700000;1325.3000000;1327.7600000;99852128
RTSI;60;04/09/19;17:00;1327.7200000;1329.0400000;1324.2800000;1328.8200000;159618986
RTSI;60;04/09/19;18:00;1328.7800000;1332.7300000;1328.6600000;1330.7700000;134476818
RTSI;60;05/09/19;10:00;1332.3600000;1340.6700000;1332.3600000;1337.4100000;242575338
RTSI;60;05/09/19;11:00;1337.4300000;1339.3500000;1336.3300000;1337.3500000;90352806
RTSI;60;05/09/19;12:00;1337.3400000;1344.4700000;1337.2900000;1344.0200000;98559207
RTSI;60;05/09/19;13:00;1344.0600000;1344.7500000;1340.9700000;1341.5500000;112652115
RTSI;60;05/09/19;14:00;1341.5000000;1341.5000000;1336.9600000;1339.5700000;78461101
RTSI;60;05/09/19;15:00;1339.6200000;1340.3600000;1337.4100000;1338.1300000;56204642
RTSI;60;05/09/19;16:00;1338.1400000;1340.1500000;1336.0000000;1339.0000000;76325299
RTSI;60;05/09/19;17:00;1338.9400000;1342.1200000;1335.2300000;1335.6600000;86582439
RTSI;60;05/09/19;18:00;1335.8700000;1337.9200000;1332.4700000;1337.9200000;97838750
RTSI;60;06/09/19;10:00;1334.5700000;1335.1100000;1328.4500000;1329.0200000;149172779
RTSI;60;06/09/19;11:00;1328.9800000;1331.8800000;1328.0200000;1331.4100000;54561695
RTSI;60;06/09/19;12:00;1331.4100000;1338.9200000;1329.4300000;1335.6800000;75175950
RTSI;60;06/09/19;13:00;1335.6700000;1336.8600000;1332.3000000;1332.5200000;42996022
RTSI;60;06/09/19;14:00;1332.5600000;1334.9700000;1332.4200000;1334.1200000;33810867
RTSI;60;06/09/19;15:00;1334.1000000;1337.0300000;1332.5300000;1335.1400000;54683459
RTSI;60;06/09/19;16:00;1335.1700000;1342.5000000;1333.6600000;1339.8500000;87070703
RTSI;60;06/09/19;17:00;1339.8300000;1340.9900000;1337.9600000;1340.9400000;62808658
RTSI;60;06/09/19;18:00;1340.9300000;1342.3800000;1339.5700000;1340.5200000;85707285
RTSI;60;09/09/19;10:00;1343.1600000;1349.9000000;1343.0500000;1344.4700000;93288259
RTSI;60;09/09/19;11:00;1344.4700000;1344.4700000;1340.8300000;1343.5700000;47049736
RTSI;60;09/09/19;12:00;1343.5600000;1344.1200000;1341.7100000;1342.7500000;24365910
RTSI;60;09/09/19;13:00;1342.7600000;1343.6300000;1341.6900000;1342.6100000;35954627
RTSI;60;09/09/19;14:00;1342.5500000;1343.4400000;1341.3200000;1342.2100000;42519016
RTSI;60;09/09/19;15:00;1342.2100000;1342.7000000;1337.1500000;1338.6800000;57347312
RTSI;60;09/09/19;16:00;1338.6100000;1342.2900000;1337.8400000;1339.6000000;42166686
RTSI;60;09/09/19;17:00;1339.5800000;1341.9500000;1338.6200000;1339.4700000;48907249
RTSI;60;09/09/19;18:00;1339.4800000;1340.1400000;1336.7300000;1340.1400000;68971760
RTSI;60;10/09/19;10:00;1338.6500000;1341.4800000;1330.6600000;1333.6800000;105036830
RTSI;60;10/09/19;11:00;1333.6700000;1333.8000000;1330.3800000;1331.8700000;59555349
RTSI;60;10/09/19;12:00;1331.8900000;1334.7700000;1331.5700000;1333.0400000;44135488
RTSI;60;10/09/19;13:00;1332.9900000;1334.4200000;1332.1800000;1333.5300000;51123222
RTSI;60;10/09/19;14:00;1333.5400000;1341.1100000;1332.8600000;1339.6800000;118725892
RTSI;60;10/09/19;15:00;1339.7000000;1343.0900000;1338.9900000;1340.2100000;100302394
RTSI;60;10/09/19;16:00;1340.1200000;1343.7000000;1336.5700000;1337.8200000;76617437
RTSI;60;10/09/19;17:00;1337.8100000;1339.8200000;1336.7300000;1338.8900000;62577145
RTSI;60;10/09/19;18:00;1338.8700000;1343.9500000;1338.6800000;1343.9500000;91139889
RTSI;60;11/09/19;10:00;1342.5500000;1347.9700000;1339.1100000;1345.7500000;113016122
RTSI;60;11/09/19;11:00;1345.7600000;1354.0700000;1345.3300000;1354.0000000;90430924
RTSI;60;11/09/19;12:00;1353.9400000;1353.9900000;1350.7500000;1351.5200000;63094179
RTSI;60;11/09/19;13:00;1351.5100000;1352.8500000;1349.5900000;1350.5000000;53433285
RTSI;60;11/09/19;14:00;1350.5200000;1355.8000000;1350.4800000;1354.8300000;40695682
RTSI;60;11/09/19;15:00;1354.8300000;1357.1600000;1353.9700000;1357.0600000;55964816
RTSI;60;11/09/19;16:00;1357.0300000;1358.1600000;1352.6300000;1358.1200000;86316521
RTSI;60;11/09/19;17:00;1358.1500000;1358.6700000;1355.4900000;1356.3700000;99735044
RTSI;60;11/09/19;18:00;1356.3800000;1357.2700000;1354.4600000;1354.6800000;132020764
RTSI;60;12/09/19;10:00;1354.5600000;1359.7100000;1351.4000000;1359.1300000;110178804
RTSI;60;12/09/19;11:00;1359.1700000;1361.8100000;1358.7000000;1360.7200000;67711767
RTSI;60;12/09/19;12:00;1360.7300000;1361.6200000;1358.3600000;1361.1500000;67334887
RTSI;60;12/09/19;13:00;1361.2000000;1362.0900000;1360.2700000;1361.5100000;81202638
RTSI;60;12/09/19;14:00;1361.5100000;1363.8200000;1357.6000000;1361.7400000;132826212
RTSI;60;12/09/19;15:00;1361.6900000;1361.9000000;1352.6100000;1354.7900000;115787019
RTSI;60;12/09/19;16:00;1354.8100000;1355.2700000;1349.5900000;1354.2600000;83651752
RTSI;60;12/09/19;17:00;1354.2400000;1364.7600000;1353.4700000;1358.0100000;136759947
RTSI;60;12/09/19;18:00;1358.0100000;1361.0500000;1355.7200000;1361.0500000;81107470
RTSI;60;13/09/19;10:00;1360.9700000;1366.8700000;1359.4600000;1366.2700000;99168698
RTSI;60;13/09/19;11:00;1366.2800000;1370.7700000;1365.6800000;1368.0800000;92490802
RTSI;60;13/09/19;12:00;1367.9400000;1368.1200000;1364.8200000;1366.2600000;64181936
RTSI;60;13/09/19;13:00;1366.2700000;1367.9400000;1365.6800000;1366.5100000;57187150
RTSI;60;13/09/19;14:00;1366.5000000;1369.9400000;1365.3900000;1367.7200000;48063262
RTSI;60;13/09/19;15:00;1367.7200000;1369.8300000;1365.7300000;1365.7800000;40923819
RTSI;60;13/09/19;16:00;1365.7000000;1366.4400000;1361.8800000;1362.6600000;65830634
RTSI;60;13/09/19;17:00;1362.5900000;1366.5300000;1359.9700000;1366.3800000;75035891
RTSI;60;13/09/19;18:00;1366.3100000;1368.9300000;1365.3700000;1368.9300000;97763311
RTSI;60;16/09/19;10:00;1376.2100000;1396.2500000;1375.5700000;1386.3900000;259813719
RTSI;60;16/09/19;11:00;1386.4200000;1389.8900000;1385.7800000;1386.6500000;121078673
RTSI;60;16/09/19;12:00;1386.5800000;1387.6000000;1384.5700000;1385.9500000;87326421
RTSI;60;16/09/19;13:00;1385.9500000;1386.6600000;1384.8500000;1384.9200000;43862264
RTSI;60;16/09/19;14:00;1384.9200000;1387.8500000;1384.0600000;1386.9200000;81391180
RTSI;60;16/09/19;15:00;1386.9500000;1389.8100000;1386.3600000;1387.7700000;64133466
RTSI;60;16/09/19;16:00;1387.7400000;1388.0600000;1384.4000000;1386.3900000;93012958
RTSI;60;16/09/19;17:00;1386.3400000;1392.1500000;1386.3200000;1392.0900000;101230295
RTSI;60;16/09/19;18:00;1392.0700000;1396.0900000;1391.2400000;1396.0900000;169169031
RTSI;60;17/09/19;10:00;1393.3000000;1397.4600000;1388.5100000;1397.4200000;191643008
RTSI;60;17/09/19;11:00;1397.3600000;1399.3600000;1391.3100000;1392.1000000;113624533
RTSI;60;17/09/19;12:00;1392.1000000;1392.8600000;1389.4700000;1390.2300000;86356682
RTSI;60;17/09/19;13:00;1390.2000000;1391.8700000;1388.2600000;1389.3100000;77341760
RTSI;60;17/09/19;14:00;1389.3600000;1390.8700000;1387.6600000;1388.3100000;60972254
RTSI;60;17/09/19;15:00;1388.2700000;1388.8800000;1385.0900000;1385.2000000;56279869
RTSI;60;17/09/19;16:00;1385.1700000;1387.2900000;1374.8000000;1378.4900000;133670215
RTSI;60;17/09/19;17:00;1378.4700000;1379.0100000;1374.4000000;1376.7400000;107781173
RTSI;60;17/09/19;18:00;1376.7400000;1381.5000000;1376.4500000;1381.5000000;141179666
RTSI;60;18/09/19;10:00;1379.6700000;1382.0400000;1376.9300000;1377.1300000;97073625
RTSI;60;18/09/19;11:00;1377.0900000;1378.5200000;1375.2000000;1376.8100000;70199777
RTSI;60;18/09/19;12:00;1376.8800000;1379.5000000;1376.0300000;1379.1700000;66147955
RTSI;60;18/09/19;13:00;1379.1800000;1379.7500000;1377.8900000;1378.3200000;35672788
RTSI;60;18/09/19;14:00;1378.2100000;1379.5200000;1376.6700000;1379.4300000;38435971
RTSI;60;18/09/19;15:00;1379.4200000;1380.6300000;1378.3500000;1379.9400000;48988598
RTSI;60;18/09/19;16:00;1379.9600000;1380.2100000;1377.8800000;1379.1300000;61703752
RTSI;60;18/09/19;17:00;1379.1300000;1382.3200000;1378.9500000;1382.3100000;70888465
RTSI;60;18/09/19;18:00;1382.3100000;1382.4700000;1380.7100000;1382.1600000;98681230
RTSI;60;19/09/19;10:00;1382.2800000;1383.0400000;1376.5300000;1378.7000000;113025974
RTSI;60;19/09/19;11:00;1378.7100000;1380.5400000;1375.9100000;1375.9100000;62247218
RTSI;60;19/09/19;12:00;1375.8900000;1376.2500000;1373.1500000;1374.6500000;82995955
RTSI;60;19/09/19;13:00;1374.6900000;1376.7200000;1374.5800000;1374.9100000;61564359
RTSI;60;19/09/19;14:00;1374.9000000;1378.7000000;1374.2400000;1378.6100000;60753734
RTSI;60;19/09/19;15:00;1378.6300000;1386.9900000;1378.6100000;1385.6900000;168912126
RTSI;60;19/09/19;16:00;1385.5500000;1385.7800000;1379.0800000;1379.6400000;77395824
RTSI;60;19/09/19;17:00;1379.6400000;1381.4300000;1376.9600000;1380.3500000;71967218
RTSI;60;19/09/19;18:00;1380.4000000;1381.8500000;1378.0600000;1378.0600000;74272127
RTSI;60;20/09/19;10:00;1376.2100000;1379.4100000;1372.2900000;1376.9700000;86446946
RTSI;60;20/09/19;11:00;1376.9700000;1376.9800000;1371.1300000;1372.4200000;49823628
RTSI;60;20/09/19;12:00;1372.4000000;1374.7100000;1370.7600000;1373.1700000;50646581
RTSI;60;20/09/19;13:00;1373.1600000;1375.8300000;1372.6400000;1373.1100000;27167013
RTSI;60;20/09/19;14:00;1373.1300000;1375.5200000;1372.5200000;1373.4800000;27553819
RTSI;60;20/09/19;15:00;1373.5000000;1373.8100000;1371.8400000;1372.3000000;22664458
RTSI;60;20/09/19;16:00;1372.3300000;1372.8700000;1368.4300000;1369.3600000;54897684
RTSI;60;20/09/19;17:00;1369.3700000;1372.7500000;1368.7100000;1370.1500000;70668722
RTSI;60;20/09/19;18:00;1370.0100000;1377.3800000;1368.7200000;1377.3800000;402909192
RTSI;60;23/09/19;10:00;1374.3600000;1375.3200000;1368.5900000;1369.9800000;100827968
RTSI;60;23/09/19;11:00;1369.9200000;1369.9700000;1364.4500000;1364.4500000;78643014
RTSI;60;23/09/19;12:00;1364.2700000;1366.2800000;1363.6900000;1365.5800000;40964695
RTSI;60;23/09/19;13:00;1365.5400000;1367.5100000;1365.2700000;1367.2400000;35345385
RTSI;60;23/09/19;14:00;1367.2600000;1367.4400000;1364.3400000;1364.4400000;30629969
RTSI;60;23/09/19;15:00;1364.3800000;1366.2900000;1364.2200000;1366.2200000;37200091
RTSI;60;23/09/19;16:00;1366.1900000;1370.0400000;1364.0800000;1368.5700000;60148501
RTSI;60;23/09/19;17:00;1368.5100000;1370.4300000;1366.5400000;1369.8600000;55720359
RTSI;60;23/09/19;18:00;1369.8700000;1374.9500000;1369.5100000;1373.4900000;89141033
RTSI;60;24/09/19;10:00;1374.4100000;1379.2600000;1373.6400000;1377.1000000;90143846
RTSI;60;24/09/19;11:00;1377.5300000;1379.4200000;1375.6400000;1377.7000000;76217932
RTSI;60;24/09/19;12:00;1377.6400000;1379.2600000;1376.5200000;1378.1500000;56110120
RTSI;60;24/09/19;13:00;1378.2000000;1379.2800000;1377.2700000;1378.1000000;40629419
RTSI;60;24/09/19;14:00;1378.0400000;1378.6300000;1376.2600000;1376.6800000;33084137
RTSI;60;24/09/19;15:00;1376.7100000;1377.1900000;1374.4800000;1374.7000000;40507818
RTSI;60;24/09/19;16:00;1374.6300000;1376.5300000;1371.9900000;1372.2200000;47229219
RTSI;60;24/09/19;17:00;1372.2200000;1372.2200000;1360.8800000;1361.4700000;125108168
RTSI;60;24/09/19;18:00;1361.4700000;1361.7900000;1355.8800000;1358.8000000;118263210
RTSI;60;25/09/19;10:00;1352.9200000;1352.9200000;1344.0900000;1346.0400000;129048939
RTSI;60;25/09/19;11:00;1345.9300000;1347.5900000;1344.3900000;1345.1100000;63457211
RTSI;60;25/09/19;12:00;1345.1000000;1348.8600000;1343.8500000;1348.8600000;47721684
RTSI;60;25/09/19;13:00;1348.8700000;1350.9400000;1347.0000000;1349.8600000;46587597
RTSI;60;25/09/19;14:00;1349.9600000;1350.8600000;1344.3400000;1344.3700000;41008716
RTSI;60;25/09/19;15:00;1344.3600000;1348.1800000;1343.6900000;1347.5800000;42622931
RTSI;60;25/09/19;16:00;1347.5800000;1348.1600000;1342.1400000;1342.4900000;57539568
RTSI;60;25/09/19;17:00;1342.2400000;1348.6400000;1340.1900000;1348.0400000;77033724
RTSI;60;25/09/19;18:00;1348.0400000;1354.0100000;1348.0400000;1354.0100000;105234576
RTSI;60;26/09/19;10:00;1353.3800000;1356.8800000;1350.0500000;1354.7300000;140344733
RTSI;60;26/09/19;11:00;1354.7500000;1361.4200000;1354.7200000;1360.5600000;104292246
RTSI;60;26/09/19;12:00;1360.5600000;1361.1800000;1358.1100000;1358.9100000;42032140
RTSI;60;26/09/19;13:00;1358.8800000;1362.6000000;1358.4300000;1362.1200000;28473738
RTSI;60;26/09/19;14:00;1362.1100000;1363.2000000;1359.8400000;1360.8600000;33940735
RTSI;60;26/09/19;15:00;1360.8500000;1362.4700000;1358.7500000;1360.3900000;40299497
RTSI;60;26/09/19;16:00;1360.4300000;1361.2000000;1356.7900000;1357.5200000;53639060
RTSI;60;26/09/19;17:00;1357.5200000;1358.6800000;1352.8200000;1353.8100000;58049624
RTSI;60;26/09/19;18:00;1353.8400000;1359.5900000;1351.7400000;1359.5900000;79864893
RTSI;60;27/09/19;10:00;1360.2100000;1360.5800000;1353.6500000;1354.2300000;49509419
RTSI;60;27/09/19;11:00;1354.2200000;1358.8000000;1353.9300000;1356.8100000;35251046
RTSI;60;27/09/19;12:00;1356.8100000;1357.9100000;1355.5400000;1357.0400000;25770961
RTSI;60;27/09/19;13:00;1357.0400000;1358.3700000;1353.6400000;1354.6800000;29446739
RTSI;60;27/09/19;14:00;1354.6800000;1356.3300000;1353.9200000;1354.8800000;19503374
RTSI;60;27/09/19;15:00;1354.8800000;1355.1000000;1350.2400000;1352.3600000;41322303
RTSI;60;27/09/19;16:00;1352.3600000;1352.7900000;1350.1100000;1351.0700000;34252711
RTSI;60;27/09/19;17:00;1350.9900000;1355.0300000;1350.1600000;1354.2900000;54632818
RTSI;60;27/09/19;18:00;1354.2900000;1355.8300000;1347.6900000;1347.7200000;75879434
RTSI;60;30/09/19;10:00;1344.1300000;1348.0200000;1339.3000000;1339.7800000;89680495
RTSI;60;30/09/19;11:00;1339.7400000;1340.7100000;1337.3000000;1339.1600000;45160831
RTSI;60;30/09/19;12:00;1339.1500000;1339.5400000;1333.6900000;1333.8000000;46380754
RTSI;60;30/09/19;13:00;1333.7900000;1339.0900000;1333.3000000;1335.5500000;47113894
RTSI;60;30/09/19;14:00;1335.5500000;1336.5000000;1334.3900000;1335.1100000;27411610
RTSI;60;30/09/19;15:00;1335.0900000;1335.5400000;1332.3400000;1334.7400000;33478494
RTSI;60;30/09/19;16:00;1334.7100000;1337.4400000;1333.6800000;1336.6300000;57057132
RTSI;60;30/09/19;17:00;1336.4600000;1337.9300000;1333.0500000;1334.2300000;69461252
RTSI;60;30/09/19;18:00;1334.2700000;1334.9100000;1331.9500000;1333.9100000;114747063
RTSI;60;01/10/19;10:00;1335.6400000;1339.5100000;1330.9800000;1338.0200000;94758468
RTSI;60;01/10/19;11:00;1337.9900000;1346.7000000;1337.9900000;1342.5600000;139961611
RTSI;60;01/10/19;12:00;1342.5600000;1342.8000000;1340.4000000;1340.4000000;56189073
RTSI;60;01/10/19;13:00;1340.3700000;1342.4600000;1339.7200000;1340.8900000;33504226
RTSI;60;01/10/19;14:00;1340.9200000;1341.2500000;1338.7700000;1339.5300000;23615462
RTSI;60;01/10/19;15:00;1339.4100000;1340.3300000;1338.2400000;1339.3700000;39038282
RTSI;60;01/10/19;16:00;1339.3800000;1340.4500000;1335.5700000;1335.8300000;55828198
RTSI;60;01/10/19;17:00;1335.8000000;1336.6900000;1329.9200000;1330.1500000;80075285
RTSI;60;01/10/19;18:00;1330.1600000;1331.0200000;1328.8400000;1329.3700000;66224516
RTSI;60;02/10/19;10:00;1330.8300000;1331.5000000;1319.3000000;1321.9500000;118645605
RTSI;60;02/10/19;11:00;1321.9300000;1321.9300000;1315.3000000;1316.3300000;76927935
RTSI;60;02/10/19;12:00;1316.3400000;1317.9000000;1314.0400000;1317.5900000;57861174
RTSI;60;02/10/19;13:00;1317.6100000;1317.9400000;1314.9400000;1316.7600000;48055607
RTSI;60;02/10/19;14:00;1316.7400000;1322.7900000;1316.5600000;1322.2300000;47776788
RTSI;60;02/10/19;15:00;1322.2600000;1325.8100000;1321.7800000;1325.2100000;54326543
RTSI;60;02/10/19;16:00;1325.2300000;1326.7800000;1317.9900000;1319.2800000;65055500
RTSI;60;02/10/19;17:00;1319.3000000;1323.2100000;1314.3800000;1316.3000000;100173392
RTSI;60;02/10/19;18:00;1316.2900000;1317.2000000;1311.0300000;1313.7500000;98945979
RTSI;60;03/10/19;10:00;1313.9700000;1317.6600000;1311.3000000;1314.8100000;124133537
RTSI;60;03/10/19;11:00;1314.8500000;1315.8500000;1310.4800000;1310.5400000;74676591
RTSI;60;03/10/19;12:00;1310.5100000;1310.5100000;1305.8300000;1309.9400000;76067950
RTSI;60;03/10/19;13:00;1309.8800000;1312.1700000;1308.4600000;1309.3900000;33857898
RTSI;60;03/10/19;14:00;1309.3900000;1311.0000000;1306.3700000;1307.3300000;35454910
RTSI;60;03/10/19;15:00;1307.2900000;1310.0800000;1306.7700000;1307.8200000;32607917
RTSI;60;03/10/19;16:00;1307.8000000;1310.7500000;1304.1600000;1309.2100000;80409479
RTSI;60;03/10/19;17:00;1309.6900000;1309.6900000;1300.4500000;1305.7800000;116628115
RTSI;60;03/10/19;18:00;1305.3600000;1314.9900000;1305.2600000;1307.0100000;92335664
RTSI;60;04/10/19;10:00;1309.7300000;1313.4600000;1309.1500000;1312.6200000;92448571
RTSI;60;04/10/19;11:00;1312.6500000;1318.9900000;1311.7500000;1318.9900000;60453101
RTSI;60;04/10/19;12:00;1318.9600000;1319.8100000;1317.0100000;1317.5500000;46790467
RTSI;60;04/10/19;13:00;1317.5400000;1319.8800000;1315.8700000;1317.0300000;36183896
RTSI;60;04/10/19;14:00;1317.1200000;1318.5500000;1316.6300000;1317.1500000;32050423
RTSI;60;04/10/19;15:00;1317.1700000;1318.7100000;1311.3100000;1318.6600000;55706111
RTSI;60;04/10/19;16:00;1318.6700000;1319.2800000;1314.9600000;1316.9300000;47935474
RTSI;60;04/10/19;17:00;1316.9600000;1317.9600000;1310.3300000;1310.7000000;89232772
RTSI;60;04/10/19;18:00;1310.6700000;1312.8900000;1310.3800000;1311.6500000;62185053
RTSI;60;07/10/19;10:00;1313.9000000;1315.5700000;1305.0500000;1309.6200000;71944329
RTSI;60;07/10/19;11:00;1309.6000000;1316.0600000;1308.1800000;1314.9400000;71452424
RTSI;60;07/10/19;12:00;1314.8300000;1316.3100000;1314.3500000;1315.9700000;45623111
RTSI;60;07/10/19;13:00;1315.9600000;1316.7000000;1314.2800000;1316.2300000;35828827
RTSI;60;07/10/19;14:00;1316.2400000;1319.1400000;1316.2400000;1317.6600000;40561284
RTSI;60;07/10/19;15:00;1317.6600000;1320.3300000;1316.2500000;1319.7900000;46665398
RTSI;60;07/10/19;16:00;1319.7800000;1322.2600000;1315.6800000;1317.2800000;62278783
RTSI;60;07/10/19;17:00;1317.2700000;1319.9700000;1316.2900000;1319.6300000;67563593
RTSI;60;07/10/19;18:00;1319.6400000;1321.8900000;1319.6400000;1320.2500000;73724554
RTSI;60;08/10/19;10:00;1319.1400000;1324.7600000;1316.0700000;1316.1600000;96577063
RTSI;60;08/10/19;11:00;1316.1100000;1317.3800000;1314.2400000;1317.1000000;59496291
RTSI;60;08/10/19;12:00;1317.1000000;1318.0500000;1310.8300000;1311.8600000;52319727
RTSI;60;08/10/19;13:00;1311.8700000;1311.9000000;1307.4300000;1307.9700000;45223859
RTSI;60;08/10/19;14:00;1307.9700000;1307.9800000;1304.0900000;1306.5600000;38148674
RTSI;60;08/10/19;15:00;1306.5600000;1308.5000000;1305.8900000;1307.9700000;37728162
RTSI;60;08/10/19;16:00;1307.9500000;1309.9500000;1305.4200000;1306.1300000;47286537
RTSI;60;08/10/19;17:00;1306.2000000;1309.3100000;1305.2200000;1308.8500000;55991968
RTSI;60;08/10/19;18:00;1308.9200000;1309.1300000;1303.6400000;1306.3900000;73872222
RTSI;60;09/10/19;10:00;1306.8100000;1315.1100000;1306.2600000;1314.0000000;91569387
RTSI;60;09/10/19;11:00;1313.9900000;1314.7700000;1312.1000000;1312.7200000;60275892
RTSI;60;09/10/19;12:00;1312.7200000;1321.8300000;1312.6800000;1320.6900000;110056685
RTSI;60;09/10/19;13:00;1320.7000000;1321.0200000;1317.7000000;1318.3200000;31406721
RTSI;60;09/10/19;14:00;1318.3100000;1320.1300000;1316.8600000;1319.8800000;32347316
RTSI;60;09/10/19;15:00;1319.8800000;1321.7800000;1318.1100000;1318.3500000;39329351
